nct_id,drug_name_in_trial,resolves_to_bucket
NCT01246557,dexamethasone,dexamethasone
NCT01247493,idarubicin),cytarabine liposome
NCT01247701,cyclophosphamide,cyclophosphamide
NCT01248403,everolimus,trastuzumab-qyyp
NCT01248923,dexamethasone,dexamethasone
NCT01249430,mitoxantrone,mitoxantrone
NCT01250379,bevacizumab [Avastin],trastuzumab-qyyp
NCT01250717,dexamethasone,dexamethasone
NCT01251107,cyclophosphamide,cyclophosphamide
NCT01251484,BIBF1120,da-epoch-r followed by nivolumab
NCT01251536,Dose escalation of cetuximab,trastuzumab-qyyp
NCT01251536,folfiri,trastuzumab-qyyp
NCT01252251,everolimus,trastuzumab-qyyp
NCT01254513,Docetaxel weekly,trastuzumab-qyyp
NCT01255514,dexamethasone,dexamethasone
NCT01256398,cyclophosphamide,cyclophosphamide
NCT01256398,dexamethasone,dexamethasone
NCT01259063,Intravesical Gemcitabine,trastuzumab-qyyp
NCT01259063,everolimus,trastuzumab-qyyp
NCT01262235,TKM-080301,gp100 human melanoma peptide
NCT01263353,Everolimus followed by Pasireotide LAR,trastuzumab-qyyp
NCT01263353,everolimus,trastuzumab-qyyp
NCT01263704,cyclophosphamide,cyclophosphamide
NCT01265849,cyclophosphamide,cyclophosphamide
NCT01265901,cyclophosphamide,cyclophosphamide
NCT01266057,Hydroxychloroquine,trastuzumab-qyyp
NCT01266486,metformin,metformin
NCT01266837,everolimus,trastuzumab-qyyp
NCT01267084,dexamethasone,dexamethasone
NCT01268163,Hospira Docetaxel,trastuzumab-qyyp
NCT01269216,irinotecan,irinotecan
NCT01269424,temozolomide,temozolomide
NCT01270321,everolimus,trastuzumab-qyyp
NCT01270724,Oxaliplatin.,trastuzumab-qyyp
NCT01270932,dexamethasone,dexamethasone
NCT01271725,vinorelbine,tlc178
NCT01272037,Systemic Chemotherapy,...
NCT01273493,dexamethasone,dexamethasone
NCT01273805,Hydroxychloroquine,trastuzumab-qyyp
NCT01274403,thalidomide,velcade thalidomide dexamethasone
NCT01274624,irinotecan,irinotecan
NCT01275222,everolimus,trastuzumab-qyyp
NCT01275677,cyclophosphamide,cyclophosphamide
NCT01276041,pertuzumab in combination,trastuzumab-qyyp
NCT01276548,Carboplatin 5 AUC,trastuzumab-qyyp
NCT01276717,carfilzomib,velcade thalidomide dexamethasone
NCT01277016,BMDex,dexamethasone
NCT01279694,carfilzomib,velcade thalidomide dexamethasone
NCT01281514,everolimus,trastuzumab-qyyp
NCT01281514,pegylated liposomal doxorubicin hydrochloride,trastuzumab-qyyp
NCT01281761,irinotecan,irinotecan
NCT01281865,everolimus,trastuzumab-qyyp
NCT01283048,BKM-120 Bevacizumab,trastuzumab-qyyp
NCT01283334,everolimus,trastuzumab-qyyp
NCT01283776,cyclophosphamide,cyclophosphamide
NCT01284764,mosapride,mosapride
NCT01285414,Temozolomide & Radiation Therapy,temozolomide
NCT01285817,cyclophosphamide,cyclophosphamide
NCT01286766,DCF (docetaxel,trastuzumab-qyyp
NCT01286818,irinotecan,irinotecan
NCT01292603,cyclophosphamide,cyclophosphamide
NCT01292603,rituximab [MabThera],trastuzumab-qyyp
NCT01294293,Pegylated Liposomal Doxorubicin Hydrochloride,trastuzumab-qyyp
NCT01294735,temozolomide,temozolomide
NCT01296503,dexamethasone,dexamethasone
NCT01296503,thalidomide,velcade thalidomide dexamethasone
NCT01296763,irinotecan,irinotecan
NCT01297764,carfilzomib,velcade thalidomide dexamethasone
NCT01297764,dexamethasone,dexamethasone
NCT01298713,everolimus,trastuzumab-qyyp
NCT01300247,cyclophosphamide,cyclophosphamide
NCT01300533,BIND-014,trastuzumab-qyyp
NCT01301807,carfilzomib,velcade thalidomide dexamethasone
NCT01302379,metformin,metformin
NCT01302392,carfilzomib,velcade thalidomide dexamethasone
NCT01303705,cyclophosphamide,cyclophosphamide
NCT01303887,cyclophosphamide,cyclophosphamide
NCT01303887,prednisolone,prednisolone
NCT01304602,irinotecan,irinotecan
NCT01305941,everolimus,trastuzumab-qyyp
NCT01305941,vinorelbine,tlc178
NCT01306032,cyclophosphamide,cyclophosphamide
NCT01308580,prednisolone,prednisolone
NCT01308684,bevacizumab [Avastin],trastuzumab-qyyp
NCT01309633,kg Bevacizumab alternating,trastuzumab-qyyp
NCT01309789,cyclophosphamide,cyclophosphamide
NCT01310101,dexamethasone,dexamethasone
NCT01310231,metformin,metformin
NCT01311687,dexamethasone,dexamethasone
NCT01312324,neoadjuvant docetaxel,trastuzumab-qyyp
NCT01312350,neoadjuvant docetaxel,trastuzumab-qyyp
NCT01312467,metformin,metformin
NCT01313780,naloxone,trastuzumab-qyyp
NCT01314105,bibf 1120,da-epoch-r followed by nivolumab
NCT01314833,Docetaxel Cyclophosphamide,trastuzumab-qyyp
NCT01317615,everolimus,trastuzumab-qyyp
NCT01318902,dexamethasone,dexamethasone
NCT01319565,cyclophosphamide,cyclophosphamide
NCT01319981,VSLI,gp100 human melanoma peptide
NCT01319981,cyclophosphamide,cyclophosphamide
NCT01319981,dexamethasone,dexamethasone
NCT01321957,irinotecan,irinotecan
NCT01322152,irinotecan,irinotecan
NCT01324180,dexamethasone,dexamethasone
NCT01324180,metformin,metformin
NCT01324492,everolimus,trastuzumab-qyyp
NCT01324583,prednisolone,prednisolone
NCT01325428,Vinorelbine Weekly,tlc178
NCT01326767,Individualized pharmacokinetically driven paclitaxel dosing,trastuzumab-qyyp
NCT01326767,Paclitaxel dosing according to SmPC,trastuzumab-qyyp
NCT01328535,temozolomide,temozolomide
NCT01328626,venetoclax,trastuzumab-qyyp
NCT01331590,dexamethasone,dexamethasone
NCT01332630,dexamethasone,dexamethasone
NCT01332968,cyclophosphamide,cyclophosphamide
NCT01333085,everolimus,trastuzumab-qyyp
NCT01334073,everolimus,trastuzumab-qyyp
NCT01334502,cyclophosphamide,cyclophosphamide
NCT01334502,everolimus,trastuzumab-qyyp
NCT01335399,dexamethasone,dexamethasone
NCT01336920,carfilzomib,velcade thalidomide dexamethasone
NCT01336933,cyclophosphamide,cyclophosphamide
NCT01337752,dexamethasone,dexamethasone
NCT01338792,pemetrexed disodium,trastuzumab-qyyp
NCT01338987,cyclophosphamide,cyclophosphamide
NCT01339260,dexamethasone,dexamethasone
NCT01339663,cyclophosphamide,cyclophosphamide
NCT01340300,metformin,metformin
NCT01341262,cyclophosphamide,cyclophosphamide
NCT01341262,dexamethasone,dexamethasone
NCT01341262,thalidomide,velcade thalidomide dexamethasone
NCT01341301,cyclophosphamide,cyclophosphamide
NCT01341886,metformin,metformin
NCT01342289,cyclophosphamide,cyclophosphamide
NCT01342757,temozolomide,temozolomide
NCT01343043,cyclophosphamide,cyclophosphamide
NCT01343173,Imatinib stop,imatinib mesylate & hydroxyurea
NCT01344824,pemetrexed disodium,trastuzumab-qyyp
NCT01346540,bibf 1120,da-epoch-r followed by nivolumab
NCT01346787,carfilzomib,velcade thalidomide dexamethasone
NCT01346787,cyclophosphamide,cyclophosphamide
NCT01346787,dexamethasone,dexamethasone
NCT01348919,CEP-18770,...
NCT01348919,dexamethasone,dexamethasone
NCT01349101,cyclophosphamide,cyclophosphamide
NCT01349296,bibf 1120,da-epoch-r followed by nivolumab
NCT01349296,everolimus,trastuzumab-qyyp
NCT01349972,mitoxantrone,mitoxantrone
NCT01350245,cyclophosphamide,cyclophosphamide
NCT01351623,carfilzomib,velcade thalidomide dexamethasone
NCT01351909,Cyclophosphamide,cyclophosphamide
NCT01352338,cyclophosphamide,cyclophosphamide
NCT01354522,cyclophosphamide,cyclophosphamide
NCT01355445,irinotecan,irinotecan
NCT01355445,temozolomide,temozolomide
NCT01355705,dexamethasone,dexamethasone
NCT01356290,cyclophosphamide,cyclophosphamide
NCT01356290,irinotecan,irinotecan
NCT01356290,temozolomide,temozolomide
NCT01356290,thalidomide,velcade thalidomide dexamethasone
NCT01356680,cyclophosphamide,cyclophosphamide
NCT01358253,cyclophosphamide,cyclophosphamide
NCT01358253,dexamethasone,dexamethasone
NCT01358721,BMS-936558,da-epoch-r followed by nivolumab
NCT01358877,cyclophosphamide,cyclophosphamide
NCT01359592,cyclophosphamide,cyclophosphamide
NCT01359657,dexamethasone,dexamethasone
NCT01362361,bibf 1120,da-epoch-r followed by nivolumab
NCT01362790,cyclophosphamide,cyclophosphamide
NCT01363128,cyclophosphamide,cyclophosphamide
NCT01363128,dexamethasone,dexamethasone
NCT01363479,dexamethasone,dexamethasone
NCT01363817,dexamethasone,dexamethasone
NCT01364064,tmz,temozolomide
NCT01364376,S-1; Oxaliplatin; 5-Fu; Leucovorin Calcium,trastuzumab-qyyp
NCT01370772,cyclophosphamide,cyclophosphamide
NCT01371630,cyclophosphamide,cyclophosphamide
NCT01371630,dexamethasone,dexamethasone
NCT01371981,mitoxantrone,mitoxantrone
NCT01372540,carfilzomib,velcade thalidomide dexamethasone
NCT01373229,Rituximab),trastuzumab-qyyp
NCT01374425,irinotecan,irinotecan
NCT01374620,Paclitaxel dose escalation,trastuzumab-qyyp
NCT01374620,cyclophosphamide,cyclophosphamide
NCT01380782,bibf 1120,da-epoch-r followed by nivolumab
NCT01381692,dexamethasone,dexamethasone
NCT01381874,prednisolone,prednisolone
NCT01382147,mitoxantrone,mitoxantrone
NCT01383759,dexamethasone,dexamethasone
NCT01383928,dexamethasone,dexamethasone
NCT01384513,cyclophosphamide,cyclophosphamide
NCT01385280,estradiol,estradiol
NCT01385891,Clofarabine VP 16 ciclophospahamide,trastuzumab-qyyp
NCT01387880,everolimus,trastuzumab-qyyp
NCT01388959,rituximab [MabThera,trastuzumab-qyyp
NCT01390571,temozolomide,temozolomide
NCT01390948,temozolomide,temozolomide
NCT01392716,rituximab [MabThera,trastuzumab-qyyp
NCT01393821,menadione,menadione
NCT01393964,dexamethasone,dexamethasone
NCT01394354,dexamethasone,dexamethasone
NCT01394939,irinotecan,irinotecan
NCT01396200,Hydroxychloroquine,trastuzumab-qyyp
NCT01396655,docetaxel (,trastuzumab-qyyp
NCT01396655,doxorubicin (,trastuzumab-qyyp
NCT01397019,irinotecan,irinotecan
NCT01399918,everolimus,trastuzumab-qyyp
NCT01402063,temozolomide,temozolomide
NCT01402284,carfilzomib,velcade thalidomide dexamethasone
NCT01402284,dexamethasone,dexamethasone
NCT01403415,dexamethasone,dexamethasone
NCT01403415,mitoxantrone,mitoxantrone
NCT01407107,nitroglycerin,nitroglycerin
NCT01408004,everolimus,trastuzumab-qyyp
NCT01410344,cyclophosphamide,cyclophosphamide
NCT01412879,cyclophosphamide,cyclophosphamide
NCT01412879,dexamethasone,dexamethasone
NCT01412892,RAD001: Everolimus,trastuzumab-qyyp
NCT01413022,irinotecan,irinotecan
NCT01414855,cyclophosphamide,cyclophosphamide
NCT01415882,cyclophosphamide,cyclophosphamide
NCT01415882,dexamethasone,dexamethasone
NCT01416038,cyclophosphamide,cyclophosphamide
NCT01416974,cyclophosphamide,cyclophosphamide
NCT01417000,cyclophosphamide,cyclophosphamide
NCT01418222,bevacizumab [Avastin],trastuzumab-qyyp
NCT01419639,everolimus,trastuzumab-qyyp
NCT01419665,GP2013,trastuzumab-qyyp
NCT01421017,cyclophosphamide,cyclophosphamide
NCT01421173,dexamethasone,dexamethasone
NCT01421186,dexamethasone,dexamethasone
NCT01424982,Cyclophosphamide,cyclophosphamide
NCT01424982,Dexamethasone,dexamethasone
NCT01427114,cyclophosphamide,cyclophosphamide
NCT01427114,prednisolone,prednisolone
NCT01427595,estradiol,estradiol
NCT01427595,metformin,metformin
NCT01427881,cyclophosphamide,cyclophosphamide
NCT01427946,everolimus,trastuzumab-qyyp
NCT01428492,dexamethasone,dexamethasone
NCT01430052,Drug: gemcitabine,trastuzumab-qyyp
NCT01430390,Cyclophosphamide-based chemotherapy,cyclophosphamide
NCT01430572,everolimus,trastuzumab-qyyp
NCT01432600,cyclophosphamide,cyclophosphamide
NCT01432600,dexamethasone,dexamethasone
NCT01433913,metformin,metformin
NCT01434602,everolimus,trastuzumab-qyyp
NCT01435395,temozolomide,temozolomide
NCT01435499,cyclophosphamide,cyclophosphamide
NCT01437007,TKM-080301,gp100 human melanoma peptide
NCT01439191,vinorelbine,tlc178
NCT01440582,dexamethasone,dexamethasone
NCT01441297,bibf 1120,da-epoch-r followed by nivolumab
NCT01441596,vinorelbine,tlc178
NCT01441635,estradiol,estradiol
NCT01442090,everolimus,trastuzumab-qyyp
NCT01442649,irinotecan,irinotecan
NCT01442870,metformin,metformin
NCT01442935,irinotecan,irinotecan
NCT01443078,vinorelbine,tlc178
NCT01444521,irinotecan,irinotecan
NCT01444924,Bupivicaine,bupivacaine liposome
NCT01445522,cyclophosphamide,cyclophosphamide
NCT01445535,cyclophosphamide,cyclophosphamide
NCT01447927,metformin,metformin
NCT01450384,pemetrexed disodium,trastuzumab-qyyp
NCT01450761,matching Ipilimumab,da-epoch-r followed by nivolumab
NCT01451515,cyclophosphamide,cyclophosphamide
NCT01451515,dexamethasone,dexamethasone
NCT01451632,irinotecan,irinotecan
NCT01453504,everolimus,trastuzumab-qyyp
NCT01454596,cyclophosphamide,cyclophosphamide
NCT01454934,TPC -Vinorelbine,tlc178
NCT01455532,Placlitaxel,trastuzumab-qyyp
NCT01457040,folic acid,trastuzumab-qyyp
NCT01459211,Lenalidomide & Dexamethasone,velcade thalidomide dexamethasone
NCT01459380,Pegylated Liposomal Doxorubicin Hydrochloride,trastuzumab-qyyp
NCT01462214,everolimus,trastuzumab-qyyp
NCT01462253,cyclophosphamide,cyclophosphamide
NCT01464112,dexamethasone,dexamethasone
NCT01465113,metformin,metformin
NCT01465659,temozolomide,temozolomide
NCT01465802,Probiotic,lactobacillus
NCT01466231,everolimus,trastuzumab-qyyp
NCT01466686,temozolomide,temozolomide
NCT01467986,irinotecan,irinotecan
NCT01467986,temozolomide,temozolomide
NCT01469572,everolimus,trastuzumab-qyyp
NCT01470196,carfilzomib,velcade thalidomide dexamethasone
NCT01470196,dexamethasone,dexamethasone
NCT01470209,everolimus,trastuzumab-qyyp
NCT01471847,Trastuzumab Phase l,trastuzumab-qyyp
NCT01472029,Post-operative treatment trastuzumab mono therapy,trastuzumab-qyyp
NCT01473901,temozolomide,temozolomide
NCT01474239,bevacizumab [Avastin],trastuzumab-qyyp
NCT01474642,Paditaxel,trastuzumab-qyyp
NCT01474967,metformin,metformin
NCT01476787,Rituximab-Bendamustine,trastuzumab-qyyp
NCT01476787,Rituximab-CVP,trastuzumab-qyyp
NCT01477021,cyclophosphamide,cyclophosphamide
NCT01478048,dexamethasone,dexamethasone
NCT01478542,Ricover-scheme rituximab,trastuzumab-qyyp
NCT01478542,optimised rituximab-schedule,trastuzumab-qyyp
NCT01478581,dexamethasone,dexamethasone
NCT01480050,temozolomide,temozolomide
NCT01480154,Hydroxychloroquine,trastuzumab-qyyp
NCT01480479,temozolomide,temozolomide
NCT01480986,irinotecan,irinotecan
NCT01481194,cyclophosphamide,cyclophosphamide
NCT01481194,dexamethasone,dexamethasone
NCT01482156,everolimus,trastuzumab-qyyp
NCT01482299,everolimus,trastuzumab-qyyp
NCT01482754,Rituximab (Mabthera®,trastuzumab-qyyp
NCT01484080,BIBF,da-epoch-r followed by nivolumab
NCT01485835,dexamethasone,dexamethasone
NCT01485861,prednisolone,prednisolone
NCT01486329,VXM01,gp100 human melanoma peptide
NCT01488487,everolimus,trastuzumab-qyyp
NCT01488552,metformin,metformin
NCT01489371,Pegylated Liposomal Doxorubicin Hydrochloride,trastuzumab-qyyp
NCT01490060,Ifosfamide-based chemotherapy,trastuzumab-qyyp
NCT01490060,dexamethasone,dexamethasone
NCT01490437,dexamethasone,dexamethasone
NCT01490476,everolimus,trastuzumab-qyyp
NCT01490749,everolimus,trastuzumab-qyyp
NCT01491672,everolimus,trastuzumab-qyyp
NCT01492673,cyclophosphamide,cyclophosphamide
NCT01493336,capecitabine RTD,trastuzumab-qyyp
NCT01493336,capecitabine [Xeloda],trastuzumab-qyyp
NCT01494506,MM-398,irinotecan
NCT01496118,carfilzomib,velcade thalidomide dexamethasone
NCT01496131,cyclophosphamide,cyclophosphamide
NCT01496742,bevacizumab [Avastin],trastuzumab-qyyp
NCT01497093,dexamethasone,dexamethasone
NCT01497860,vinorelbine,tlc178
NCT01501487,docetaxel chemotherapy,trastuzumab-qyyp
NCT01501487,trastuzumab followed by CEF,trastuzumab-qyyp
NCT01502085,Lenalinomide,velcade thalidomide dexamethasone
NCT01502085,dexamethasone,dexamethasone
NCT01502241,temozolomide,temozolomide
NCT01502670,18F-FACBC,fluorocholine
NCT01506609,temozolomide,temozolomide
NCT01506973,Hydroxychloroquine,trastuzumab-qyyp
NCT01507103,cyclophosphamide,cyclophosphamide
NCT01508572,bevacizumab-IRDye800CW,trastuzumab-qyyp
NCT01510119,Hydroxychloroquine,trastuzumab-qyyp
NCT01510119,everolimus,trastuzumab-qyyp
NCT01510613,dexamethasone,dexamethasone
NCT01514110,everolimus,trastuzumab-qyyp
NCT01514201,temozolomide,temozolomide
NCT01514344,intralesional rituximab,trastuzumab-qyyp
NCT01514448,everolimus,trastuzumab-qyyp
NCT01515748,4-dihydroxypyridine,trastuzumab-qyyp
NCT01516307,cyclophosphamide,cyclophosphamide
NCT01516567,cyclophosphamide,cyclophosphamide
NCT01516580,cyclophosphamide,cyclophosphamide
NCT01518413,irinotecan,irinotecan
NCT01520103,Vinorebine,tlc178
NCT01520103,everolimus,trastuzumab-qyyp
NCT01520103,vinorelbine,tlc178
NCT01520389,irinotecan,irinotecan
NCT01523431,irinotecan,irinotecan
NCT01523860,mitoxantrone,mitoxantrone
NCT01523977,everolimus,trastuzumab-qyyp
NCT01524094,Systemic chemotherapy alone (oxaliplatin,trastuzumab-qyyp
NCT01524783,everolimus,trastuzumab-qyyp
NCT01525082,temozolomide,temozolomide
NCT01526616,metformin,metformin
NCT01526694,dexamethasone,dexamethasone
NCT01526694,thalidomide,velcade thalidomide dexamethasone
NCT01527032,dexamethasone,dexamethasone
NCT01527032,thalidomide,velcade thalidomide dexamethasone
NCT01527149,cyclophosphamide,cyclophosphamide
NCT01527149,dexamethasone,dexamethasone
NCT01527422,cyclophosphamide,cyclophosphamide
NCT01527487,cyclophosphamide,cyclophosphamide
NCT01528046,irinotecan,irinotecan
NCT01528046,metformin,metformin
NCT01528046,temozolomide,temozolomide
NCT01530594,dexamethasone,dexamethasone
NCT01530607,Standard cyclophosphamide,cyclophosphamide
NCT01531998,dexamethasone,dexamethasone
NCT01533090,bisacodyl,bisacodyl
NCT01537029,cyclophosphamide,cyclophosphamide
NCT01539083,cyclophosphamide,cyclophosphamide
NCT01539083,dexamethasone,dexamethasone
NCT01539083,prednisolone,prednisolone
NCT01539083,thalidomide,velcade thalidomide dexamethasone
NCT01540110,Neoadjuvant Docetaxel,trastuzumab-qyyp
NCT01540110,cyclophosphamide,cyclophosphamide
NCT01548807,everolimus,trastuzumab-qyyp
NCT01549431,carfilzomib,velcade thalidomide dexamethasone
NCT01549431,dexamethasone,dexamethasone
NCT01550055,cmab009,trastuzumab-qyyp
NCT01550055,irinotecan,irinotecan
NCT01550055,sequential-CMAB009,trastuzumab-qyyp
NCT01550224,temozolomide,temozolomide
NCT01550367,Hydroxychloroquine,trastuzumab-qyyp
NCT01553357,dexamethasone,dexamethasone
NCT01554371,cyclophosphamide,cyclophosphamide
NCT01555190,folic acid,trastuzumab-qyyp
NCT01556438,dexamethasone,dexamethasone
NCT01558869,irinotecan,irinotecan
NCT01559935,carfilzomib,velcade thalidomide dexamethasone
NCT01559935,dexamethasone,dexamethasone
NCT01560949,irinotecan,irinotecan
NCT01562405,dexamethasone,dexamethasone
NCT01562977,dexamethasone,dexamethasone
NCT01562990,Oxaliplatine,trastuzumab-qyyp
NCT01563354,Everolimus Combination,trastuzumab-qyyp
NCT01563354,everolimus,trastuzumab-qyyp
NCT01564537,dexamethasone,dexamethasone
NCT01564784,mitoxantrone,mitoxantrone
NCT01565083,vinorelbine,tlc178
NCT01565109,Docetaxel - Cisplatine - 5FU,trastuzumab-qyyp
NCT01566279,everolimus,trastuzumab-qyyp
NCT01567475,everolimus,trastuzumab-qyyp
NCT01567488,everolimus,trastuzumab-qyyp
NCT01568866,carfilzomib,velcade thalidomide dexamethasone
NCT01568866,dexamethasone,dexamethasone
NCT01569204,cyclophosphamide,cyclophosphamide
NCT01569204,dexamethasone,dexamethasone
NCT01570387,dexamethasone,dexamethasone
NCT01572480,carfilzomib,velcade thalidomide dexamethasone
NCT01572480,dexamethasone,dexamethasone
NCT01573377,metformin,metformin
NCT01574092,cisplatin),trastuzumab-qyyp
NCT01574287,fluciclovine,fluorocholine
NCT01575925,dexamethasone,dexamethasone
NCT01577173,MEHD7945A,...
NCT01578239,177Lu-DOTA0-Tyr3-Octreotate,lutetium lu 177 dotatate
